year,season,countyfips,county,state,UV,hover
2001,Fall,36071,Orange,NY,NA,Orange <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36071,Orange,NY,NA,Orange <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36071,Orange,NY,NA,Orange <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36071,Orange,NY,NA,Orange <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36073,Orleans,NY,NA,Orleans <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36073,Orleans,NY,NA,Orleans <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36073,Orleans,NY,NA,Orleans <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36073,Orleans,NY,NA,Orleans <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36075,Oswego,NY,NA,Oswego <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36075,Oswego,NY,NA,Oswego <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36075,Oswego,NY,NA,Oswego <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36075,Oswego,NY,NA,Oswego <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36077,Otsego,NY,NA,Otsego <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36077,Otsego,NY,NA,Otsego <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36077,Otsego,NY,NA,Otsego <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36077,Otsego,NY,NA,Otsego <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36079,Putnam,NY,NA,Putnam <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36079,Putnam,NY,NA,Putnam <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36079,Putnam,NY,NA,Putnam <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36079,Putnam,NY,NA,Putnam <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36081,Queens,NY,NA,Queens <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36081,Queens,NY,NA,Queens <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36081,Queens,NY,NA,Queens <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36081,Queens,NY,NA,Queens <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36083,Rensselaer,NY,NA,Rensselaer <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36083,Rensselaer,NY,NA,Rensselaer <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36083,Rensselaer,NY,NA,Rensselaer <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36083,Rensselaer,NY,NA,Rensselaer <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36085,Richmond,NY,NA,Richmond <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36085,Richmond,NY,NA,Richmond <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36085,Richmond,NY,NA,Richmond <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36085,Richmond,NY,NA,Richmond <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36087,Rockland,NY,NA,Rockland <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36087,Rockland,NY,NA,Rockland <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36087,Rockland,NY,NA,Rockland <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36087,Rockland,NY,NA,Rockland <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36089,St Lawrence,NY,NA,St Lawrence <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36089,St Lawrence,NY,NA,St Lawrence <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36089,St Lawrence,NY,NA,St Lawrence <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36089,St Lawrence,NY,NA,St Lawrence <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36091,Saratoga,NY,NA,Saratoga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36091,Saratoga,NY,NA,Saratoga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36091,Saratoga,NY,NA,Saratoga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36091,Saratoga,NY,NA,Saratoga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36093,Schenectady,NY,NA,Schenectady <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36093,Schenectady,NY,NA,Schenectady <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36093,Schenectady,NY,NA,Schenectady <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36093,Schenectady,NY,NA,Schenectady <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36095,Schoharie,NY,NA,Schoharie <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36095,Schoharie,NY,NA,Schoharie <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36095,Schoharie,NY,NA,Schoharie <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36095,Schoharie,NY,NA,Schoharie <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36097,Schuyler,NY,NA,Schuyler <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36097,Schuyler,NY,NA,Schuyler <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36097,Schuyler,NY,NA,Schuyler <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36097,Schuyler,NY,NA,Schuyler <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36099,Seneca,NY,NA,Seneca <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36099,Seneca,NY,NA,Seneca <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36099,Seneca,NY,NA,Seneca <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36099,Seneca,NY,NA,Seneca <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36101,Steuben,NY,NA,Steuben <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36101,Steuben,NY,NA,Steuben <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36101,Steuben,NY,NA,Steuben <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36101,Steuben,NY,NA,Steuben <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36103,Suffolk,NY,NA,Suffolk <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36103,Suffolk,NY,NA,Suffolk <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36103,Suffolk,NY,NA,Suffolk <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36103,Suffolk,NY,NA,Suffolk <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36105,Sullivan,NY,NA,Sullivan <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36105,Sullivan,NY,NA,Sullivan <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36105,Sullivan,NY,NA,Sullivan <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36105,Sullivan,NY,NA,Sullivan <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36107,Tioga,NY,NA,Tioga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36107,Tioga,NY,NA,Tioga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36107,Tioga,NY,NA,Tioga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36107,Tioga,NY,NA,Tioga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36109,Tompkins,NY,NA,Tompkins <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36109,Tompkins,NY,NA,Tompkins <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36109,Tompkins,NY,NA,Tompkins <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36109,Tompkins,NY,NA,Tompkins <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36111,Ulster,NY,NA,Ulster <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36111,Ulster,NY,NA,Ulster <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36111,Ulster,NY,NA,Ulster <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36111,Ulster,NY,NA,Ulster <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36113,Warren,NY,NA,Warren <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36113,Warren,NY,NA,Warren <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36113,Warren,NY,NA,Warren <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36113,Warren,NY,NA,Warren <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36115,Washington,NY,NA,Washington <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36115,Washington,NY,NA,Washington <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36115,Washington,NY,NA,Washington <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36115,Washington,NY,NA,Washington <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36117,Wayne,NY,NA,Wayne <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36117,Wayne,NY,NA,Wayne <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36117,Wayne,NY,NA,Wayne <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36117,Wayne,NY,NA,Wayne <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36119,Westchester,NY,NA,Westchester <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36119,Westchester,NY,NA,Westchester <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36119,Westchester,NY,NA,Westchester <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36119,Westchester,NY,NA,Westchester <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36121,Wyoming,NY,NA,Wyoming <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36121,Wyoming,NY,NA,Wyoming <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36121,Wyoming,NY,NA,Wyoming <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36121,Wyoming,NY,NA,Wyoming <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,36123,Yates,NY,NA,Yates <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,36123,Yates,NY,NA,Yates <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,36123,Yates,NY,NA,Yates <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,36123,Yates,NY,NA,Yates <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39001,Adams,OH,NA,Adams <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39001,Adams,OH,NA,Adams <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39001,Adams,OH,NA,Adams <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39001,Adams,OH,NA,Adams <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39003,Allen,OH,NA,Allen <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39003,Allen,OH,NA,Allen <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39003,Allen,OH,NA,Allen <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39003,Allen,OH,NA,Allen <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39005,Ashland,OH,NA,Ashland <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39005,Ashland,OH,NA,Ashland <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39005,Ashland,OH,NA,Ashland <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39005,Ashland,OH,NA,Ashland <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39007,Ashtabula,OH,NA,Ashtabula <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39007,Ashtabula,OH,NA,Ashtabula <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39007,Ashtabula,OH,NA,Ashtabula <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39007,Ashtabula,OH,NA,Ashtabula <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39009,Athens,OH,NA,Athens <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39009,Athens,OH,NA,Athens <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39009,Athens,OH,NA,Athens <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39009,Athens,OH,NA,Athens <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39011,Auglaize,OH,NA,Auglaize <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39011,Auglaize,OH,NA,Auglaize <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39011,Auglaize,OH,NA,Auglaize <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39011,Auglaize,OH,NA,Auglaize <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39013,Belmont,OH,NA,Belmont <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39013,Belmont,OH,NA,Belmont <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39013,Belmont,OH,NA,Belmont <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39013,Belmont,OH,NA,Belmont <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39015,Brown,OH,NA,Brown <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39015,Brown,OH,NA,Brown <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39015,Brown,OH,NA,Brown <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39015,Brown,OH,NA,Brown <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39017,Butler,OH,NA,Butler <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39017,Butler,OH,NA,Butler <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39017,Butler,OH,NA,Butler <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39017,Butler,OH,NA,Butler <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39019,Carroll,OH,NA,Carroll <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39019,Carroll,OH,NA,Carroll <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39019,Carroll,OH,NA,Carroll <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39019,Carroll,OH,NA,Carroll <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39021,Champaign,OH,NA,Champaign <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39021,Champaign,OH,NA,Champaign <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39021,Champaign,OH,NA,Champaign <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39021,Champaign,OH,NA,Champaign <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39023,Clark,OH,NA,Clark <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39023,Clark,OH,NA,Clark <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39023,Clark,OH,NA,Clark <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39023,Clark,OH,NA,Clark <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39025,Clermont,OH,NA,Clermont <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39025,Clermont,OH,NA,Clermont <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39025,Clermont,OH,NA,Clermont <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39025,Clermont,OH,NA,Clermont <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39027,Clinton,OH,NA,Clinton <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39027,Clinton,OH,NA,Clinton <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39027,Clinton,OH,NA,Clinton <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39027,Clinton,OH,NA,Clinton <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39029,Columbiana,OH,NA,Columbiana <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39029,Columbiana,OH,NA,Columbiana <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39029,Columbiana,OH,NA,Columbiana <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39029,Columbiana,OH,NA,Columbiana <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39031,Coshocton,OH,NA,Coshocton <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39031,Coshocton,OH,NA,Coshocton <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39031,Coshocton,OH,NA,Coshocton <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39031,Coshocton,OH,NA,Coshocton <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39033,Crawford,OH,NA,Crawford <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39033,Crawford,OH,NA,Crawford <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39033,Crawford,OH,NA,Crawford <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39033,Crawford,OH,NA,Crawford <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39035,Cuyahoga,OH,NA,Cuyahoga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39035,Cuyahoga,OH,NA,Cuyahoga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39035,Cuyahoga,OH,NA,Cuyahoga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39035,Cuyahoga,OH,NA,Cuyahoga <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39037,Darke,OH,NA,Darke <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39037,Darke,OH,NA,Darke <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39037,Darke,OH,NA,Darke <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39037,Darke,OH,NA,Darke <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39039,Defiance,OH,NA,Defiance <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39039,Defiance,OH,NA,Defiance <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39039,Defiance,OH,NA,Defiance <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39039,Defiance,OH,NA,Defiance <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39041,Delaware,OH,NA,Delaware <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39041,Delaware,OH,NA,Delaware <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39041,Delaware,OH,NA,Delaware <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39041,Delaware,OH,NA,Delaware <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39043,Erie,OH,NA,Erie <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39043,Erie,OH,NA,Erie <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39043,Erie,OH,NA,Erie <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39043,Erie,OH,NA,Erie <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39045,Fairfield,OH,NA,Fairfield <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39045,Fairfield,OH,NA,Fairfield <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39045,Fairfield,OH,NA,Fairfield <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39045,Fairfield,OH,NA,Fairfield <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Fall,39047,Fayette,OH,NA,Fayette <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Spring,39047,Fayette,OH,NA,Fayette <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Summer,39047,Fayette,OH,NA,Fayette <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
2001,Winter,39047,Fayette,OH,NA,Fayette <br> Seasonal EDR NA <br> Seasonal I305 NA <br> Seasonal I380 NA <br>
